0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
-3937.4832,954.245,-166.4801,130.18384,133.15814,56.00177,-180.83875,0.4613037,137.39923,155.59985,51.845245,206.11835,-286.39844,285.6408,6.4351463,-173.32793,154.59024,-38.607346,68.93466,94.254684,5.751564,-187.04529,-195.22165,-65.10385,62.608826,121.58317,-302.87137,265.72397,236.58978,9.580826,219.72943,30.939156,23.43885,-20.478485,-92.62328,6.3150406,-93.84177,176.37459,-92.66146,-86.37088,-134.53905,36.086475,117.95227,-53.39023,-97.20027,-14.38446,79.0421,-60.99037,-38.251297,4.0054626,86.48427,165.29659,85.67753,-35.090828,-237.39088,223.21138,-11.244629,-22.29242,163.49496,-63.765312,146.68414,-215.65416,24.119263,25.586212,-38.90689,-20.905296,-27.667152,55.54079,48.289646,-110.79877,-47.668114,-16.006355,-2.3153877,8.70903,156.56793,24.825306,65.56823,-49.06977,-112.41511,-18.635902,-24.095383,-22.700214,-91.32755,-55.48658,64.3822,28.092167,-16.331875,77.442474,142.38425,-33.383587,-8.995817,89.26576,-56.72081,-29.712769,53.051636,-12.343721,-119.99693,-98.95448,108.02025,-155.74486,5
-3924.2786,800.5923,-5.5913086,169.53394,-83.97821,-135.91565,61.262695,61.752594,162.96732,-215.53905,51.397217,-252.71143,-275.82608,38.013336,-172.56741,-13.460831,35.236984,-24.805016,350.60056,-16.195827,-59.233604,-51.696503,97.58777,50.96393,28.879028,105.679565,109.74559,43.422295,1.2054901,52.96611,-121.44696,111.59248,-15.634571,-86.276276,38.057083,-12.943748,-87.37626,-34.543457,-71.22173,-155.84328,119.02809,-64.931015,-324.66757,-85.04361,242.0447,-182.37283,242.65091,21.333748,75.71237,189.74164,13.025326,-115.165054,-50.903023,122.62656,44.85901,164.97018,-35.124603,-41.527344,-177.8432,-50.66496,-200.4935,-92.946655,22.983856,133.44061,-30.093857,57.657005,110.22742,27.623362,68.432846,-200.14737,-102.02816,-41.82508,-95.47529,193.37025,-45.657883,157.0311,-41.275356,27.888626,37.19331,58.74093,-59.93978,8.478139,45.89775,33.78511,113.728195,-26.296131,-7.918106,0.82970047,-111.77945,8.480938,134.88393,-90.787674,4.1796417,-26.536324,57.002846,-96.46191,15.423962,-2.8995552,-46.531578,-77.038574,8
2057.4763,-8697.147,-3905.0864,-501.9784,12.000244,71.18901,-5.640869,242.0579,-19.742077,-324.92572,-87.26223,-247.50404,6.6340275,-303.71863,-255.3401,-122.2887,-188.45987,-41.555664,-156.53113,94.19675,544.1636,-152.12537,25.856812,210.93385,-69.09509,277.17358,15.189102,-139.20383,-256.65372,-244.85184,-23.62175,-108.49602,-23.534866,120.72319,365.2171,119.5858,-11.525732,-21.66819,-447.18304,105.64526,164.39406,172.46945,-184.20438,-72.98481,187.79684,17.141315,221.28821,-108.95373,247.32587,166.3971,357.18427,267.88895,-198.72867,81.80185,170.81718,-190.78151,544.59326,-339.09418,263.65424,-86.141106,271.33875,-144.21259,6.256214,263.62024,531.48956,-136.56128,22.442095,310.10382,-88.015854,162.59325,193.74484,85.367645,136.98096,-112.110504,-31.618217,165.30319,-251.7608,-375.98605,366.51364,42.222202,415.8141,62.15523,-114.631584,838.6811,216.42844,-28.816582,142.1737,-276.41162,-471.72644,-201.94345,-318.85944,-130.27994,196.84601,-311.2989,673.6986,-527.6044,374.08075,-134.60115,-227.49135,419.4901,8
-3932.771,1091.149,56.407227,44.433533,501.00507,-215.86252,20.455933,-87.980804,-70.4908,35.34532,-60.204857,4.690258,-113.892654,30.831787,-99.93821,168.3076,-12.314072,12.506653,-1.3280792,30.988548,-9.6646805,-61.06198,-11.88765,-12.250198,-23.527481,74.19864,91.71524,90.923744,-63.10395,-15.283737,-82.5329,-46.4432,47.180313,3.5184174,78.29178,17.016861,-19.99966,66.140015,40.072487,-67.444466,-40.73651,-54.69713,8.936111,-20.759506,-31.78881,83.72429,9.670887,74.496994,-15.493309,-46.285645,84.234856,46.512985,5.330616,77.12714,11.979671,-39.206116,-0.10144043,-67.53143,34.627533,85.41253,49.688904,-3.5256042,40.75393,-3.0835686,16.977196,91.7536,40.447037,-9.095501,-21.29024,-4.893631,121.4214,26.326248,82.73023,-9.889732,-68.29681,-27.25573,-12.989452,-2.9968872,5.522728,-4.4156647,22.928223,28.859745,-79.79893,17.32819,-28.762072,-41.804447,-74.85626,34.751945,-53.74234,-21.015675,5.488451,1.2806702,-18.169937,56.386765,35.19009,1.0910053,-3.6979866,40.655956,-1.3772583,-22.248322,5
5012.5034,-42.682343,-1010.59955,-1729.8022,847.0239,-380.33597,-148.13809,-410.46005,-297.2082,549.62915,938.68207,-51.17688,-744.3379,395.11465,-556.6198,-417.86725,-73.198654,-119.694824,-183.32996,-570.38873,-627.532,396.51648,-450.49234,149.45386,-109.86459,-426.6643,346.71625,530.5228,111.53854,249.76596,46.32495,451.5305,-131.18999,233.86368,341.6573,-464.27533,-32.063286,340.38586,247.06403,100.55603,-90.05178,-43.55458,106.87993,-111.158264,-84.4911,71.93954,313.724,-45.844437,32.615158,-338.0007,-219.0863,-198.33618,-68.03081,-132.89725,-88.683975,-256.00452,32.89705,191.33542,-34.796043,-100.42907,-39.274292,31.677185,71.34454,-484.4405,-65.64267,201.92218,201.85056,-48.475433,-42.58008,95.96416,36.9129,142.88301,-22.540688,16.049591,-171.62201,-99.87796,-150.39047,-350.30872,-1.5011597,29.226372,98.51262,-144.01733,530.74207,-192.49533,-4.3587875,-191.57419,-138.01283,-94.79962,-173.02815,109.99557,-86.301,97.43023,20.781052,-195.8512,127.47652,-125.56806,45.82941,384.26373,101.89102,188.0237,1
-3422.8748,606.28033,417.65497,-521.4137,353.5547,488.72443,-199.30864,348.81772,-235.4756,-58.07749,67.48639,-122.787575,170.18414,69.92639,138.16193,-46.04773,-261.22278,-86.74207,285.18393,61.434586,191.19644,-211.01378,80.41583,-31.614105,-98.61304,290.2613,-68.2643,-169.74995,250.94083,-61.1566,8.041302,-50.89782,340.92755,-57.349045,-31.531853,-172.60675,-14.278817,-141.23126,130.43788,-61.897835,-160.14882,-76.76756,-42.5287,208.15746,-28.03112,-79.63713,47.96244,-28.770897,147.49576,88.76286,-64.94055,5.799301,174.21631,99.34559,-156.82187,204.0071,78.03826,-10.551094,53.465874,-118.013374,-2.5604706,9.820984,-7.9676285,-0.028554916,-106.29744,314.09158,141.36244,-102.8454,-107.54386,-119.52665,-43.58136,119.032845,136.59952,7.485504,331.21082,-102.76584,-12.768777,-72.78993,-131.52634,122.03253,113.23198,111.11785,-114.555725,-137.28339,-135.45602,-86.494095,-60.545357,188.31227,31.753685,-155.70128,193.64575,-82.130226,-31.02909,19.682732,15.374496,262.4133,19.035988,99.67595,218.90857,134.81607,5
497.8636,-4546.329,-2984.2158,1241.4739,134.94073,-1666.0278,-1385.2122,-634.68616,-990.0663,-1807.7727,-811.3231,636.7993,1274.8787,794.85754,465.92633,170.85486,407.07562,-1062.7166,-593.5223,-963.68726,-774.0781,307.85403,349.40137,-1111.7887,-536.28516,1814.2683,-234.27365,459.1175,-197.42194,-1237.4824,-185.50023,2502.033,568.40314,-459.16965,-176.08698,149.20963,-436.57,643.9249,681.68396,-724.3699,1476.1864,-1855.7434,-187.1266,1244.7357,741.9624,1206.1282,-135.74709,-323.74545,-475.76685,-324.12277,179.00545,-517.77673,-653.25256,-120.10183,389.13367,-695.37476,-146.65652,-35.491318,-675.34125,-212.55035,-757.0232,-471.37827,133.53499,-645.42804,789.72046,-323.34653,110.38533,-201.2805,-603.43225,386.49683,-172.75856,-28.089218,-330.13104,406.007,-59.61506,-126.65367,-634.4757,756.6709,420.0313,289.07718,-301.29358,104.21864,-238.99553,-349.75284,202.91702,169.81523,501.6807,390.0283,385.20776,232.42372,-376.89984,298.25723,662.2798,429.61224,179.98233,-309.82303,170.10886,-87.4564,121.53702,-422.56885,7
4886.382,1408.4563,431.9655,-113.69997,-71.02377,31.958832,15.898865,-268.65186,-343.83652,-122.0717,-169.68625,509.8959,-106.01593,64.323944,-276.383,6.7140503,-100.65291,205.41103,-85.08017,98.74115,210.12202,-121.97972,117.81128,168.426,91.74504,185.90875,-81.84442,-123.494934,8.871254,-135.59789,-154.62679,-12.299225,-87.27748,162.59207,-108.1557,206.55862,61.311935,-130.11583,-82.64761,-55.53383,10.975723,-78.35597,38.87249,269.7198,-263.57947,-60.556004,-302.19647,135.89696,-86.20306,17.323853,-70.03738,107.95929,-116.64669,-53.677353,184.77138,140.64369,57.009094,119.99662,31.20131,111.45052,-160.70883,222.71335,80.81569,223.52034,47.41667,46.483143,-57.89683,177.66592,-118.00383,32.387558,235.07994,180.95804,244.51764,-132.43533,-31.655926,149.24377,-20.108727,-192.1578,182.52199,39.22264,211.85918,-33.88719,-10.774023,158.56335,182.08025,164.22247,72.557106,204.32118,9.61396,235.49217,28.58236,99.62259,-58.636086,167.22513,-70.3755,-36.043472,141.81747,-68.13669,-128.67612,45.41382,7
-3859.553,1093.6272,-14.887817,16.320587,552.5363,7.44223,-27.869446,-66.414566,2.7972717,134.97421,55.267914,-26.319366,-141.60344,99.945435,84.88599,-15.386551,-151.196,-40.29512,-47.02736,-27.199802,17.486227,-1.2342072,-17.131973,-2.1854858,8.853058,36.02304,-38.833336,-22.987484,9.145348,47.371223,16.931763,-15.5247345,-17.117374,31.002274,9.981194,-12.773964,3.0529199,-7.3144836,2.0767136,-15.828827,3.3137665,-23.898811,-12.533958,-6.350296,6.2017,-6.5161057,29.306002,12.592514,-0.81973267,-1.1070099,0.39196014,19.612564,-0.9343376,-1.2026978,-11.498471,22.250889,8.321289,-30.123642,-7.1126328,11.287279,19.230968,-17.846962,8.12458,11.337441,14.204514,4.2039747,8.2745075,-20.53189,20.251982,5.2760696,23.321766,5.498661,-2.3440857,-0.95975876,-4.46504,9.230858,3.9030905,-6.14711,-5.543297,-9.532684,-20.351524,-4.5506744,-19.893404,-22.27853,1.5866203,-14.851587,-17.751968,6.517111,10.1553,-15.256016,-5.900688,0.27866745,3.605873,-17.008862,-14.790633,-4.123932,-26.17418,23.938236,9.012245,4.6529694,3
6610.3037,2135.4111,-148.927,84.47983,-665.0042,53.507294,-134.4679,-125.288635,386.59088,-222.71185,299.18674,-166.90692,-256.97418,107.132996,-11.309273,6.2051697,-83.5222,-130.74747,124.54938,-28.284424,-80.6698,-163.12068,19.623291,-43.9989,-409.76157,149.12042,35.94763,181.3119,3.9021835,99.61638,41.295288,-42.41828,118.27445,-28.785645,-119.37691,46.431244,-4.3361816,-272.2337,-65.17334,-306.79156,-34.8667,-246.67702,300.7838,-127.16614,54.486603,-105.478546,116.92732,-93.919655,-236.8546,9.123474,-40.798325,-7.1710205,21.20829,225.13736,-9.154657,-104.9596,161.95306,0.44729614,2.6062775,35.36144,30.140831,-11.932724,89.920395,-48.27408,38.351456,176.21991,40.003876,-21.440512,-0.93480015,-11.386078,114.29713,109.003494,-122.04153,-79.09098,-68.699486,-187.86185,143.9798,160.1583,-156.83669,-40.642815,-184.91586,-113.54468,139.41554,-42.48257,-109.61804,61.961784,139.82819,-84.41596,-71.47192,-76.372025,22.238312,-22.909256,86.40173,-145.41753,46.923477,-97.18608,52.104027,6.4442444,-49.883087,89.975174,4
-3930.8013,915.2084,-134.15619,215.18817,117.75597,-344.98053,-162.19507,-332.3009,-207.18431,51.746338,-128.00455,-25.427696,165.42825,361.26794,-154.61139,24.370316,-28.108063,-242.78714,224.09283,250.36765,38.118362,81.1702,-188.48322,-60.649323,-80.763596,114.73546,-251.55475,-94.37561,145.77032,166.92714,-32.614197,0.6606293,115.690346,46.058777,-0.7192688,60.08293,-156.75778,63.245483,111.13152,133.93076,-11.725868,16.58458,-268.00613,37.063248,128.48909,67.775894,73.00244,166.6757,173.02289,216.15392,-137.48499,-154.0719,-176.43561,-53.86611,14.898268,22.509512,-92.66217,7.8500595,174.1994,21.318485,224.8664,123.867096,-223.69629,-79.256836,-19.768532,-30.022915,71.57088,38.051548,18.844385,32.26938,74.892494,-134.7732,-131.337,31.748783,-62.06549,-144.42372,138.16484,4.2661743,-267.18195,-93.642166,-167.85388,95.982315,72.05034,-94.091705,208.49077,163.33162,155.3774,-12.164322,-86.675964,210.44388,63.041412,33.432648,-48.795746,5.175171,-13.374897,-84.48044,21.074444,-58.243935,247.77374,-157.59134,7
2362.2861,-9757.227,-2664.1367,-2060.1309,-251.82231,-692.16394,393.04285,-644.0746,-17.160187,104.60886,-627.759,158.70612,-94.449936,-286.81848,-109.489,410.61688,16.326492,231.53859,302.66513,344.9765,-152.98871,-258.60794,-166.43909,-112.58722,-41.16046,589.36255,-91.16876,9.7612,-259.62424,271.99902,355.1364,-182.67908,1.2003479,65.072876,-242.56786,-72.68454,156.67493,-144.71558,105.06004,2.5436258,108.03511,-305.93,-86.161316,-465.36316,155.75616,-196.57178,-266.5111,-26.483738,-106.90241,-13.173645,-12.651123,352.26746,-159.31926,-198.48175,241.5476,284.5482,75.43083,308.1702,226.94667,165.65639,76.59537,288.86536,-94.400375,-23.504036,149.95993,0.9312897,98.76459,123.010185,32.960022,-278.6792,56.950294,-127.01404,-211.47023,-154.04588,224.66788,43.880203,243.13474,-59.570847,43.273666,343.41077,-444.53864,236.80939,-192.22366,299.24994,-106.786514,246.55598,132.43893,84.827415,-68.96053,-275.10156,188.11943,-94.33176,260.77707,118.79293,-226.56781,-477.21002,-283.58926,90.65246,567.2496,-113.62169,6
6633.6055,2065.7178,-123.63989,106.75726,-267.3571,-264.9339,-192.67206,237.23401,398.90833,187.20872,458.43027,188.48555,309.67065,216.63354,66.25776,-173.8435,178.94272,-86.85483,185.79688,-117.20851,319.1267,-118.772964,-116.56363,-121.9527,-43.457764,20.682587,69.26135,-97.47217,21.128357,-44.1418,46.326538,-83.47697,-19.566315,-17.471924,-43.80049,104.899536,76.09572,-106.08139,-62.596375,-103.751114,-17.07193,-15.76535,-10.176247,-40.546753,-9.918915,-99.56079,237.7886,-78.19919,27.020966,91.38583,0.19438171,-14.593597,-30.544823,171.2714,-131.20863,38.567123,-7.1616974,-108.4957,-100.155,-89.37399,15.332687,105.0578,-33.53842,135.63885,-3.9730988,-0.08947849,42.67061,-92.342674,-56.201492,80.447586,33.73871,-182.55705,11.981575,31.939308,72.82138,-199.15916,80.068214,43.44597,281.5224,-117.772896,-25.639297,-72.458206,-69.79863,-76.239624,87.802536,-36.716377,-56.32213,190.10062,159.32143,-141.87888,29.668512,42.272552,82.95761,80.92911,173.03058,41.30867,-132.83705,15.112228,-30.77811,-76.126236,7
2324.2812,-8161.955,-3341.0396,-193.97522,1416.5759,22.98642,-1490.2397,-19.498878,163.78015,-597.6687,-590.5741,-613.4068,387.7237,1240.4038,-634.6544,31.26059,6.1529236,1634.4995,948.0573,-374.1413,-165.0744,-632.43555,1626.1635,-210.14859,186.87447,-1104.0786,-805.16565,-1580.7156,667.5259,-1320.3624,-1704.3757,1137.9435,-693.7106,862.12396,-421.7843,-344.3731,1018.4098,442.23618,-438.73407,-619.8458,-1281.6133,-254.07872,533.60266,207.3183,2.4102783,-570.96326,-510.3056,426.946,154.76987,-0.6194153,-197.38019,-347.5235,-515.2699,-35.057068,-474.2971,282.46866,-145.54463,-90.12225,-66.5974,146.01274,-46.377136,73.68397,-198.71364,31.900833,-94.84209,-62.87039,-0.9343109,-125.921936,-17.70554,-123.87678,181.53491,-213.83018,-120.67825,95.06847,-123.79339,67.053154,-42.242043,27.630009,130.33554,-4.9438477,-221.25163,-113.800186,70.2131,165.52765,-162.15129,-160.949,-53.31294,78.687706,-42.91051,-35.731445,-2.7287312,62.140686,-0.6244087,-66.72943,6.3395157,31.928787,31.127033,-16.928024,-44.185616,23.659534,5
5315.6533,-2029.3607,-931.2246,1038.8889,3.1089783,208.20587,-295.26016,-62.501617,88.1093,-286.97064,-211.51155,-83.41884,76.71982,345.94476,61.36873,373.31122,-72.163025,31.986694,480.07935,-226.89803,-383.93222,185.98904,-250.8708,-73.6929,-486.82465,-316.36188,44.46805,263.5396,1.1826553,-224.76196,-339.11652,767.17755,733.9258,-21.771149,540.09735,260.4931,-347.86957,-1409.0787,-311.03888,-289.1688,-847.10614,296.3561,67.06966,52.06192,-538.2088,-475.33643,630.0176,-384.74823,195.8838,704.4696,-751.7126,772.00073,66.40956,-559.6846,317.3323,-672.6461,633.67786,1131.146,85.806915,1564.3308,-874.229,-886.7104,1018.1797,-116.828766,642.4721,1435.4214,-2.2196045,-300.58728,554.74744,1245.5206,547.7376,-1463.693,16.142212,992.6824,684.1031,378.40765,-39.19456,636.89575,22.623108,-768.896,1295.2772,111.58455,699.2223,-1296.961,1169.2701,-720.0991,-469.81165,-22.89786,143.32178,1138.2433,-533.9537,614.1826,-226.17523,327.49683,-593.25183,1040.6089,-158.32368,-1260.1825,280.6506,1206.9116,3
-3885.9033,1002.6141,-26.996216,48.51248,274.36743,-137.26527,-135.01117,-379.83313,-25.955643,115.41695,79.87163,33.080193,131.62372,106.0661,-9.988747,60.90561,106.24614,-85.856476,46.644714,33.943027,-5.102564,42.939194,33.998627,-44.708878,-4.2058716,-12.863632,2.485878,-50.16834,42.504997,24.868996,-102.525764,-101.143005,-24.748775,-59.765717,116.863495,-64.59545,-0.648685,25.901688,56.66014,-29.044815,8.675171,57.247368,14.750153,2.562439,113.01935,14.664879,5.3390036,9.964821,35.229843,-8.635895,-48.90927,-22.469646,-5.3136063,-7.87986,49.37442,-45.90903,44.864235,20.46933,-55.67324,8.680039,11.987007,24.157028,38.444733,-11.506392,7.815422,56.932705,29.624186,18.897593,-10.823133,8.31498,78.99433,31.582249,-33.93696,-37.288433,26.521078,11.00848,-75.50442,18.781204,38.462914,50.086494,0.392807,-18.612682,17.944748,16.280283,33.50428,-8.395298,-40.953804,-20.6779,-65.33887,29.949352,-12.12369,6.6637383,-17.70327,-27.948097,-61.875145,40.142185,-9.455906,-2.566742,-32.80722,-10.624842,8
4658.5586,1899.673,-56.384155,-108.82379,-23.461792,47.165512,299.815,-118.05325,-362.56543,-52.804626,-106.863144,141.96387,209.37111,-61.901215,-15.369695,180.74358,-10.404251,155.68217,-8.771271,79.90622,-6.7373047,19.799652,-9.866821,60.383392,94.81827,-102.039734,27.292313,-109.38217,-264.50476,64.81998,-128.13857,-112.93309,84.7827,-85.10016,-72.1257,-130.87494,-94.76189,-75.42201,58.754578,81.52886,19.710556,-275.54944,-81.89154,-57.63037,88.91714,-67.3778,-201.96555,-43.518444,54.535378,-62.63089,-53.38392,95.30694,-25.096062,-108.06853,-119.99841,-5.788124,-58.222366,-27.339096,-21.118263,-56.22601,63.831944,-60.66722,-52.468353,24.163574,-120.507774,-29.079632,115.97099,52.45667,177.78593,94.15163,-154.10648,39.139122,-109.05297,-166.10289,169.05162,58.98929,36.809174,-115.90503,7.0465775,87.221214,-107.77411,76.745384,-71.60326,-92.24227,-157.33452,66.07889,-122.7541,-139.54767,61.062336,-162.60442,84.64153,-164.92186,5.977127,-73.30376,-159.17465,90.30017,-127.41708,-73.04869,52.799026,34.49835,7
6632.588,2105.7852,-147.38452,52.481293,-264.25357,-62.306335,-92.72241,266.559,-31.05017,-245.44733,-247.45264,-110.530365,-287.63824,242.05682,70.187515,-120.65927,77.520294,96.79736,166.00046,124.18034,-264.60858,144.14728,29.630127,-42.71515,222.83939,-13.305878,174.04039,10.038055,90.32941,-43.84294,202.78294,100.333466,-106.60034,120.436584,114.156044,234.31787,-8.788559,2.350586,85.02942,-2.5951233,-153.68835,169.04529,27.257797,32.25174,171.74518,-54.62117,96.07265,63.711792,205.74338,205.67358,149.2671,-53.723434,-150.25775,73.378975,99.63238,-96.0928,289.85815,-211.49533,-102.526024,159.26608,-42.33104,77.532104,30.669739,87.96698,-42.07376,5.373373,-74.3168,-145.27353,69.0106,284.56064,32.606003,-179.99063,-116.25018,-113.474815,-13.482174,54.223564,115.504616,-194.31393,55.134865,82.209274,294.12973,-40.121407,74.52014,60.912235,-82.175095,-110.128456,-103.24882,15.737074,-164.50607,-204.89804,27.007217,115.142624,-72.12442,214.28873,108.05116,-9.032471,-201.33571,-79.17403,-110.28327,11.166187,3
-3929.6116,819.5255,-118.13745,167.44878,-39.194855,-163.08789,-154.9472,-93.71469,-100.4131,142.11899,211.0632,320.58566,246.5661,139.05661,146.09601,75.584564,123.63612,-228.05765,-128.5964,150.97821,-172.95331,-145.91626,31.196243,-247.14355,-53.81372,35.871765,47.07498,417.774,-167.9978,-187.14182,-72.32857,-108.34153,-151.90918,-377.53705,104.4012,-70.34592,78.84024,27.37822,-5.0250854,-170.9303,25.993355,-195.22484,206.15894,100.87363,14.153473,-54.450542,148.62837,-48.218124,-24.506012,-100.71016,146.29172,-53.455345,76.01659,128.42819,-259.33322,29.694786,79.04597,-12.1622925,29.991343,52.951576,-43.652992,65.508606,-141.34059,-133.6419,-363.3106,156.00096,-27.73821,-31.845482,218.78818,11.852356,64.492134,35.238243,-17.542603,-210.40495,55.132515,-45.737457,-19.220213,77.52992,108.17656,-132.22247,285.85822,-24.795395,-69.749,27.304531,-201.83514,19.306198,-145.23837,-54.28411,3.5807838,-60.80432,122.93346,-66.67551,10.373245,-57.686737,-172.97597,57.707077,127.47348,1.3761368,-168.17447,-243.21066,9
-3917.726,776.7114,-46.945557,188.57935,138.64828,-363.23505,70.67493,169.82547,-261.70078,-55.574345,119.49846,394.6319,-32.134323,172.40515,-140.2209,317.06952,-230.15616,-53.20591,95.43677,157.5416,283.6716,-319.6408,-227.96564,29.533325,199.66814,185.92644,-40.78392,-93.824066,212.80272,279.06604,-31.271244,164.69177,1.0357437,58.478348,9.581566,-31.297604,-156.32877,153.79805,84.64609,-2.6957588,23.057556,14.614655,116.02092,-174.87793,-35.621376,56.78084,43.42487,-97.53946,81.11738,-89.84185,-74.49957,158.57277,17.173046,90.05934,20.892742,99.82928,-158.84995,-88.08196,30.652145,164.88887,-291.48328,-24.802841,-110.50594,43.502808,-107.523705,114.48605,-157.03009,-31.298502,243.731,87.556854,-46.671875,-158.4444,126.535065,25.266098,-85.97142,63.89468,125.174866,117.83017,161.77443,-247.31381,95.45973,-184.25732,-45.41017,242.74178,-208.32169,-38.933563,94.09961,-45.86336,37.64943,56.541183,191.7255,195.63823,33.80033,289.03287,216.77103,-43.080715,-20.095428,-232.91286,80.816154,-278.58026,9
-3910.5142,1117.1135,-81.217896,-16.717346,474.2162,116.0918,-41.795837,-112.7901,112.06589,-57.155594,95.48746,21.186638,1.5751953,-58.95247,-101.40348,25.630219,-132.84818,25.920471,-50.393036,26.93071,-10.754368,35.73961,10.530762,11.336243,78.01988,29.348343,-148.04956,-22.350838,52.561234,-47.775864,65.88918,-91.312706,-9.784988,-48.37149,-1.0274811,-96.81395,100.254684,-6.455597,21.862144,62.00647,-27.169914,63.58396,-31.161858,16.476059,161.85478,-2.2561188,42.81405,-83.56641,-4.25576,-41.486008,-66.3135,-33.51268,-10.187111,-48.602356,-88.3489,-36.546745,-2.08313,16.038353,-42.32066,25.708061,55.251408,-14.085617,60.129738,8.029213,-16.308098,36.41999,-17.614729,33.07268,23.644165,3.7563553,4.3059998,21.612885,18.506954,-27.032112,14.491344,15.605984,2.673962,4.7089233,-0.44621277,-31.482895,23.425732,-39.896816,-19.513462,-13.751976,30.632034,4.600748,-49.202393,-4.405282,22.513203,2.0488434,-10.639149,30.044083,4.2400894,-17.367981,-34.541763,-33.069263,-6.8694057,45.25831,9.704544,0.6149559,1
2521.9478,-7404.1216,78.67993,2303.5215,634.5609,1285.3185,104.92078,-1308.0851,-52.14554,-245.36475,22.16462,-378.47855,23.197363,-271.51193,-216.74551,764.9324,-895.82117,-254.25278,763.7447,138.00107,1097.7906,-115.32483,1495.0562,-283.932,-62.3341,831.6874,2614.9438,1748.5627,2908.8906,265.75513,118.63574,617.70966,-838.65076,-360.484,-385.53598,1179.018,381.95343,-115.50518,-511.89783,1333.2031,-117.24527,910.10944,119.729034,1694.552,71.40497,334.9313,-524.4941,-147.20587,-254.97285,-1037.0952,-509.14832,720.85004,215.4541,-718.9037,372.78476,720.696,-391.24432,-152.30203,-179.70955,-281.49518,260.47113,-125.398094,-51.92005,57.60063,95.05896,-98.23195,98.18878,203.95145,288.57874,-316.58356,-34.3285,-459.21838,62.177284,-100.66858,-261.77658,-318.7609,330.52765,-98.87418,210.76738,-181.87018,-344.0532,285.6646,17.75802,-444.12576,-69.33863,-200.9,-460.2105,6.891964,-86.866455,-22.343273,-147.38367,-270.91144,65.85217,-52.187073,-83.96747,-122.93402,82.43943,-24.264397,34.892593,-76.649536,5
-3893.732,394.7895,209.29529,114.806946,-316.85675,-30.144318,626.1698,246.97058,-16.51355,17.504253,322.93887,1321.8301,-502.01074,361.74316,-112.85112,627.8591,173.43759,488.69183,711.6998,-391.77493,399.53186,-806.10736,-55.547302,-191.60533,-495.0277,4.9074097,-414.72354,193.79428,-442.02747,-324.12653,17.36325,-25.183128,-894.77893,-36.623383,-324.58237,172.14717,-470.0561,763.36725,295.1707,918.62225,187.65329,304.18683,388.76218,-184.88661,491.9893,255.47903,151.61322,-367.78653,96.773056,-187.97502,79.23123,30.446318,171.77756,458.01993,55.682396,-369.4869,542.4181,-311.1279,350.77618,180.56424,-115.14985,-24.109077,-191.30319,314.84976,410.21472,370.28888,262.36047,-195.36398,24.303585,-93.08805,197.99174,152.10059,-188.35345,172.16187,218.889,-280.60626,-74.8483,158.20985,-222.552,283.4525,-245.85625,188.33453,-16.610561,175.2425,-145.79532,-163.88745,334.4882,-240.03935,-166.64209,-10.794197,-115.51522,351.54114,-276.38928,-253.153,189.5066,-144.02747,-62.601875,-364.48462,-46.051765,262.55243,6
-3934.1968,1118.4653,50.39392,28.47998,606.9402,-179.60973,-10.882568,8.166351,46.450577,22.166855,48.009064,-71.73614,20.272232,-41.28665,36.40638,42.098953,55.65367,41.764496,-41.598633,-35.137753,-66.18563,9.741364,-11.0503235,-44.787003,23.628738,8.248566,5.696892,26.802248,-6.0979805,43.48855,-23.202036,130.53455,-45.81585,-39.18097,77.87926,-84.48419,-67.594154,10.613663,30.945824,-56.61432,-39.802444,4.034523,43.537796,-14.62999,70.50889,-72.302704,89.41254,-24.260262,-16.425224,-18.377655,23.840416,-33.587234,3.802456,54.324295,32.255917,-20.73568,22.351196,-59.3898,-55.888664,-17.840553,-6.9772873,47.604065,50.17611,63.611534,-46.04061,7.618637,39.393005,-27.784542,56.20623,-47.129013,28.397606,-12.333199,13.330164,-44.569176,78.426315,25.073093,19.774832,-45.76037,-32.457504,-13.205162,33.732788,-47.22725,12.872026,9.583817,-5.8426723,10.593864,7.3064423,-13.601639,43.44619,-27.12675,8.480326,-105.887375,6.756439,-54.2091,-51.885597,-1.72019,4.197295,-27.47892,-36.458923,54.60919,5
